Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
4,Saturday,21,work_flow_2,File_12,0.0,0
9,Saturday,5,work_flow_0,File_4,0.0183119220979,1
11,Sunday,17,work_flow_4,File_24,0.2007595238,2
7,Monday,17,work_flow_4,File_27,0.0736452394136,1
14,Friday,1,work_flow_0,File_5,0.0763883595843,2
6,Thursday,13,work_flow_4,File_25,0.0930474752648,1
15,Wednesday,17,work_flow_3,File_23,0.0,0
5,Thursday,5,work_flow_2,File_16,0.0,0
13,Friday,17,work_flow_4,File_24,0.0280297558334,1
10,Thursday,17,work_flow_2,File_14,0.151595332154,2
7,Saturday,17,work_flow_3,File_18,0.00343941911637,1
12,Sunday,21,work_flow_3,File_21,0.00184188069321,1
4,Monday,21,work_flow_0,File_3,0.142449736889,2
2,Monday,9,work_flow_2,File_14,0.0,0
2,Monday,17,work_flow_4,File_27,0.0752727075429,1
1,Tuesday,1,work_flow_2,File_16,0.0,0
12,Sunday,17,work_flow_1,File_11,0.0,0
9,Friday,17,work_flow_1,File_10,0.0,0
7,Sunday,21,work_flow_0,File_2,0.0652425181459,1
3,Monday,21,work_flow_1,File_6,0.31803622998,2
10,Friday,13,work_flow_4,File_28,0.0995641304722,3
14,Wednesday,17,work_flow_2,File_14,0.0,0
4,Saturday,21,work_flow_1,File_11,0.0,0
11,Wednesday,17,work_flow_0,File_1,0.158396569563,1
15,Sunday,13,work_flow_2,File_15,0.00241775436967,1
9,Friday,5,work_flow_1,File_11,0.0,0
15,Wednesday,5,work_flow_1,File_11,0.0,0
4,Thursday,21,work_flow_1,File_10,0.0,0
4,Friday,21,work_flow_1,File_8,0.0,0
11,Friday,9,work_flow_2,File_15,0.0395782164104,1
12,Saturday,17,work_flow_2,File_14,0.0,0
1,Thursday,1,work_flow_0,File_0,0.0606655764056,1
15,Wednesday,21,work_flow_0,File_4,0.140093946732,1
10,Thursday,1,work_flow_1,File_11,0.0,0
3,Tuesday,9,work_flow_3,File_19,0.00194690797134,1
5,Friday,5,work_flow_0,File_4,0.0766784361928,2
14,Thursday,17,work_flow_1,File_8,0.0,0
13,Thursday,5,work_flow_4,File_29,0.0680582089787,1
2,Sunday,5,work_flow_0,File_1,0.0198496490021,1
10,Wednesday,21,work_flow_1,File_10,0.0,0
7,Tuesday,21,work_flow_4,File_26,0.0727575557815,2
6,Friday,21,work_flow_3,File_18,0.0,0
14,Friday,21,work_flow_0,File_3,0.138254342634,3
4,Wednesday,5,work_flow_3,File_18,0.0,0
2,Sunday,5,work_flow_4,File_28,0.192295039832,1
7,Thursday,13,work_flow_1,File_8,0.0262534463485,1
15,Thursday,13,work_flow_3,File_23,0.0244345350639,1
1,Wednesday,9,work_flow_3,File_23,0.0,0
13,Sunday,21,work_flow_1,File_8,0.0,0
10,Monday,17,work_flow_3,File_20,0.0,0
11,Sunday,9,work_flow_1,File_8,0.0,0
4,Sunday,17,work_flow_1,File_9,0.0,0
8,Saturday,1,work_flow_0,File_2,0.0602703542253,1
11,Monday,13,work_flow_4,File_27,0.0971566741355,1
3,Thursday,1,work_flow_3,File_21,0.00485911930289,1
3,Sunday,1,work_flow_2,File_15,0.00604817315293,1
9,Tuesday,5,work_flow_0,File_5,0.0729283909287,2
11,Tuesday,1,work_flow_0,File_1,0.0789908610277,3
6,Tuesday,17,work_flow_1,File_6,0.0,0
6,Thursday,1,work_flow_1,File_10,0.0,0
7,Tuesday,21,work_flow_1,File_8,0.0,0
12,Friday,21,work_flow_2,File_16,0.0897985954863,2
6,Tuesday,21,work_flow_3,File_18,0.0,0
4,Tuesday,13,work_flow_4,File_29,0.0967121549038,3
2,Friday,5,work_flow_1,File_8,0.0,0
12,Wednesday,13,work_flow_1,File_10,0.0227119061355,1
7,Friday,17,work_flow_0,File_2,0.159708999586,3
6,Monday,9,work_flow_2,File_15,0.0,0
5,Saturday,1,work_flow_3,File_20,0.00608075541564,1
6,Wednesday,9,work_flow_0,File_3,0.0966250458377,1
4,Wednesday,13,work_flow_4,File_26,0.0924549282285,1
4,Saturday,13,work_flow_2,File_16,0.0,0
14,Wednesday,13,work_flow_3,File_22,0.0,0
11,Saturday,5,work_flow_3,File_23,0.00247534158942,1
12,Friday,9,work_flow_3,File_21,0.0181740763411,1
9,Thursday,13,work_flow_0,File_0,0.159473881285,2
7,Monday,13,work_flow_0,File_5,0.159654507062,2
15,Sunday,5,work_flow_3,File_19,0.00214388530248,1
15,Monday,1,work_flow_0,File_2,0.033369556593,1
13,Thursday,21,work_flow_3,File_23,0.00762429983394,1
4,Wednesday,9,work_flow_2,File_13,0.0,0
5,Tuesday,9,work_flow_2,File_13,0.0,0
4,Monday,1,work_flow_4,File_25,0.170501870731,2
5,Friday,13,work_flow_1,File_6,0.0200042789036,1
10,Friday,9,work_flow_1,File_8,0.0,0
15,Friday,9,work_flow_4,File_27,0.120238653664,3
3,Sunday,13,work_flow_2,File_16,0.0,0
8,Saturday,1,work_flow_4,File_24,0.0873623825248,1
5,Tuesday,13,work_flow_3,File_18,0.0044686504455,1
15,Tuesday,13,work_flow_1,File_7,0.0,0
12,Saturday,9,work_flow_2,File_14,0.00236625722819,1
4,Friday,17,work_flow_2,File_12,0.138246160882,3
12,Tuesday,13,work_flow_2,File_12,0.0,0
9,Wednesday,1,work_flow_0,File_5,0.0722858325426,1
10,Tuesday,13,work_flow_1,File_8,0.0,0
5,Friday,9,work_flow_0,File_4,0.0867107246136,2
8,Wednesday,17,work_flow_0,File_2,0.160337042283,2
12,Wednesday,17,work_flow_0,File_5,0.162416334705,2
7,Thursday,1,work_flow_2,File_12,0.0,0
14,Monday,17,work_flow_0,File_4,0.157942415644,1
9,Thursday,17,work_flow_0,File_0,0.159650931389,2
12,Monday,17,work_flow_4,File_28,0.0683948734964,1
12,Thursday,5,work_flow_3,File_22,0.00554841543753,1
5,Wednesday,5,work_flow_1,File_7,0.0,0
9,Monday,21,work_flow_1,File_6,0.326411361576,2
4,Tuesday,5,work_flow_0,File_3,0.0760079470763,2
10,Monday,13,work_flow_4,File_26,0.0945315064928,1
15,Thursday,13,work_flow_2,File_14,0.0,0
13,Wednesday,13,work_flow_0,File_0,0.159779260086,2
13,Monday,1,work_flow_2,File_15,0.0,0
9,Wednesday,1,work_flow_1,File_7,0.0,0
15,Saturday,1,work_flow_3,File_18,0.0,0
15,Thursday,17,work_flow_3,File_21,0.0255760363011,1
4,Saturday,21,work_flow_1,File_6,0.0,0
11,Friday,13,work_flow_3,File_20,0.0203086553414,1
11,Tuesday,13,work_flow_0,File_4,0.158851975444,4
14,Tuesday,17,work_flow_4,File_25,0.0728725980239,2
9,Thursday,5,work_flow_0,File_2,0.071898234837,1
12,Thursday,9,work_flow_1,File_7,0.0,0
10,Tuesday,13,work_flow_0,File_0,0.162036195975,4
14,Friday,21,work_flow_0,File_0,0.135833048312,3
8,Sunday,17,work_flow_4,File_27,0.200497761641,2
15,Thursday,5,work_flow_3,File_19,0.00555409552972,1
14,Saturday,5,work_flow_2,File_15,0.0,0
7,Friday,1,work_flow_0,File_4,0.0757824681402,2
6,Monday,1,work_flow_3,File_20,0.00255099323884,1
6,Friday,13,work_flow_0,File_0,0.159664235782,3
7,Thursday,5,work_flow_0,File_2,0.0730789270135,1
13,Friday,17,work_flow_1,File_8,0.0,0
14,Sunday,17,work_flow_3,File_20,0.0,0
10,Monday,5,work_flow_4,File_28,0.0695662052381,1
3,Sunday,21,work_flow_4,File_29,0.199658324704,2
7,Friday,9,work_flow_1,File_11,0.0,0
14,Friday,5,work_flow_2,File_16,0.0720630829841,2
10,Thursday,17,work_flow_0,File_2,0.159687441093,2
9,Tuesday,13,work_flow_4,File_26,0.099038273586,3
1,Thursday,17,work_flow_0,File_1,0.160145627985,2
12,Friday,5,work_flow_1,File_7,0.0,0
6,Thursday,5,work_flow_2,File_17,0.0578219928365,1
5,Wednesday,9,work_flow_1,File_11,0.0,0
9,Tuesday,5,work_flow_3,File_20,0.0,0
3,Friday,13,work_flow_3,File_21,0.0182210067871,1
11,Tuesday,9,work_flow_2,File_13,0.0018370639641,1
15,Monday,1,work_flow_3,File_20,0.0,0
12,Friday,13,work_flow_0,File_1,0.160215814029,3
13,Thursday,21,work_flow_1,File_8,0.0,0
12,Sunday,1,work_flow_3,File_21,0.0,0
2,Tuesday,5,work_flow_3,File_18,0.0,0
1,Tuesday,17,work_flow_4,File_28,0.0546698463549,1
5,Sunday,13,work_flow_2,File_14,0.0,0
15,Thursday,21,work_flow_3,File_22,0.0089980951125,1
11,Sunday,1,work_flow_2,File_16,0.0,0
15,Monday,1,work_flow_0,File_4,0.0317668699816,1
15,Friday,13,work_flow_3,File_20,0.0211526445451,1
4,Thursday,1,work_flow_4,File_25,0.0747350229127,1
8,Thursday,21,work_flow_1,File_6,0.0,0
3,Monday,9,work_flow_0,File_5,0.0872492620355,1
4,Saturday,1,work_flow_3,File_20,0.0,0
9,Monday,1,work_flow_3,File_21,0.0,0
13,Tuesday,5,work_flow_2,File_17,0.0,0
2,Wednesday,13,work_flow_1,File_7,0.0,0
9,Thursday,5,work_flow_1,File_7,0.0,0
14,Sunday,5,work_flow_3,File_20,0.00214285819124,1
2,Sunday,17,work_flow_1,File_6,0.0,0
11,Monday,17,work_flow_3,File_18,0.00311420531168,1
5,Tuesday,17,work_flow_1,File_10,0.0,0
2,Saturday,17,work_flow_0,File_1,0.0815711610247,1
3,Sunday,1,work_flow_1,File_10,0.0,0
8,Monday,5,work_flow_2,File_12,0.0,0
12,Wednesday,5,work_flow_4,File_28,0.0680537631205,1
2,Wednesday,5,work_flow_1,File_8,0.0,0
10,Tuesday,9,work_flow_4,File_26,0.117430693502,3
1,Sunday,1,work_flow_4,File_25,0.163359379974,1
7,Wednesday,5,work_flow_2,File_12,0.00266097598585,1
8,Monday,1,work_flow_3,File_23,0.0,0
13,Tuesday,9,work_flow_0,File_5,0.0799330576523,2
1,Monday,13,work_flow_3,File_23,0.00428004211757,1
2,Thursday,1,work_flow_2,File_17,0.0,0
5,Wednesday,21,work_flow_1,File_7,0.0,0
4,Saturday,21,work_flow_0,File_0,0.0649758622159,1
7,Thursday,9,work_flow_2,File_14,0.0574525770112,1
8,Friday,9,work_flow_3,File_23,0.0200013182787,1
6,Sunday,21,work_flow_2,File_15,0.0,0
1,Friday,1,work_flow_0,File_0,0.063651600205,2
2,Wednesday,9,work_flow_0,File_2,0.0953682969593,1
8,Sunday,5,work_flow_4,File_26,0.174565938447,1
15,Tuesday,17,work_flow_4,File_26,0.0750739276328,2
7,Wednesday,13,work_flow_2,File_12,0.0,0
11,Sunday,5,work_flow_4,File_26,0.163565573324,1
9,Thursday,9,work_flow_4,File_26,0.119783934348,1
2,Thursday,21,work_flow_1,File_9,0.0,0
6,Tuesday,5,work_flow_0,File_3,0.0743839577735,2
10,Saturday,1,work_flow_0,File_1,0.0611789964451,1
5,Thursday,21,work_flow_2,File_14,0.0798239763153,1
3,Sunday,21,work_flow_0,File_4,0.0644394763514,1
2,Wednesday,9,work_flow_3,File_19,0.0,0
8,Sunday,13,work_flow_3,File_21,0.00335305823991,1
12,Friday,9,work_flow_2,File_17,0.0734567281594,2
9,Wednesday,17,work_flow_3,File_18,0.0,0
10,Sunday,21,work_flow_4,File_25,0.199376149058,2
12,Monday,5,work_flow_4,File_29,0.0727393999257,1
3,Saturday,21,work_flow_0,File_5,0.0641770964077,1
11,Saturday,17,work_flow_3,File_20,0.0,0
11,Wednesday,1,work_flow_0,File_0,0.0665023684769,1
6,Wednesday,9,work_flow_3,File_21,0.0,0
3,Saturday,5,work_flow_1,File_10,0.0,0
8,Friday,5,work_flow_4,File_28,0.0742246308256,2
15,Thursday,5,work_flow_3,File_22,0.0,0
8,Saturday,1,work_flow_2,File_12,0.0611381009708,1
13,Sunday,1,work_flow_4,File_24,0.196515345232,1
1,Monday,21,work_flow_1,File_8,0.3272631517,2
15,Thursday,17,work_flow_3,File_19,0.0193578129052,1
1,Saturday,5,work_flow_1,File_8,0.0,0
4,Monday,17,work_flow_2,File_17,0.0,0
14,Sunday,17,work_flow_0,File_0,0.0773738353704,1
7,Tuesday,9,work_flow_0,File_5,0.0993578954485,3
14,Friday,13,work_flow_4,File_24,0.09999906458,3
9,Friday,9,work_flow_0,File_4,0.0883134224121,2
15,Sunday,1,work_flow_1,File_9,0.0,0
4,Friday,21,work_flow_2,File_14,0.0699907904605,2
2,Wednesday,13,work_flow_1,File_11,0.0,0
3,Thursday,5,work_flow_4,File_27,0.0695165342439,1
12,Friday,21,work_flow_4,File_28,0.0739934309405,2
2,Sunday,1,work_flow_2,File_14,0.0,0
6,Friday,1,work_flow_4,File_29,0.0687165901785,2
6,Monday,21,work_flow_1,File_7,0.316659525894,2
5,Friday,17,work_flow_1,File_10,0.0,0
8,Monday,1,work_flow_4,File_26,0.127625081573,1
3,Thursday,9,work_flow_4,File_26,0.118032996699,1
12,Monday,17,work_flow_2,File_17,0.0023432760866,1
14,Friday,13,work_flow_4,File_29,0.0997485006477,3
6,Thursday,5,work_flow_3,File_21,0.00735997337154,1
11,Tuesday,21,work_flow_2,File_17,0.0,0
1,Saturday,17,work_flow_0,File_4,0.0787973287489,1
14,Monday,5,work_flow_0,File_5,0.0690830111651,1
6,Thursday,17,work_flow_3,File_23,0.0198057795405,1
9,Friday,17,work_flow_2,File_14,0.139304554626,3
11,Friday,21,work_flow_1,File_7,0.0,0
5,Saturday,1,work_flow_1,File_11,0.0,0
11,Wednesday,13,work_flow_3,File_22,0.0036377815407,1
11,Saturday,9,work_flow_3,File_21,0.0,0
14,Wednesday,5,work_flow_3,File_23,0.0,0
8,Monday,5,work_flow_0,File_1,0.0662350176831,1
11,Saturday,9,work_flow_2,File_16,0.0,0
10,Sunday,17,work_flow_4,File_28,0.153641564032,1
13,Wednesday,1,work_flow_4,File_26,0.0672622792199,1
8,Saturday,17,work_flow_0,File_3,0.0799465428232,1
8,Wednesday,1,work_flow_4,File_25,0.0721293122664,1
5,Thursday,17,work_flow_2,File_15,0.156981896603,2
14,Monday,1,work_flow_0,File_0,0.0324398412879,1
5,Tuesday,21,work_flow_2,File_17,0.00294148074197,1
7,Wednesday,13,work_flow_4,File_28,0.0965224113498,1
2,Thursday,5,work_flow_1,File_6,0.0,0
11,Saturday,1,work_flow_2,File_17,0.0,0
2,Thursday,13,work_flow_3,File_21,0.0192243324352,1
4,Friday,9,work_flow_1,File_6,0.0,0
14,Sunday,13,work_flow_3,File_22,0.00241139239865,1
8,Thursday,17,work_flow_3,File_21,0.0204944851825,1
15,Wednesday,21,work_flow_1,File_8,0.0,0
9,Monday,9,work_flow_2,File_17,0.0,0
2,Saturday,1,work_flow_0,File_2,0.0602097416862,1
11,Tuesday,9,work_flow_0,File_5,0.100320501243,3
12,Saturday,9,work_flow_4,File_29,0.495794038608,2
13,Saturday,1,work_flow_3,File_18,0.00528461395164,1
12,Wednesday,5,work_flow_2,File_14,0.0,0
1,Sunday,1,work_flow_2,File_14,0.0,0
10,Tuesday,1,work_flow_2,File_17,0.0,0
4,Wednesday,9,work_flow_3,File_20,0.0,0
14,Tuesday,17,work_flow_2,File_12,0.00323065813923,1
2,Friday,17,work_flow_2,File_14,0.17868081789,4
10,Tuesday,9,work_flow_1,File_8,0.0,0
13,Saturday,13,work_flow_0,File_4,0.0794790008517,1
10,Sunday,9,work_flow_3,File_22,0.0,0
11,Saturday,21,work_flow_0,File_0,0.0648892169667,1
14,Saturday,1,work_flow_1,File_8,0.0,0
6,Saturday,9,work_flow_1,File_7,0.0,0
15,Thursday,13,work_flow_2,File_17,0.0646573888354,1
4,Wednesday,21,work_flow_0,File_2,0.140238594734,1
1,Tuesday,9,work_flow_0,File_4,0.0797095589103,2
11,Tuesday,13,work_flow_0,File_3,0.160919643858,4
6,Tuesday,5,work_flow_4,File_29,0.0729070828599,2
1,Sunday,13,work_flow_4,File_24,0.330660354831,2
11,Thursday,13,work_flow_0,File_1,0.159534268744,2
8,Tuesday,17,work_flow_1,File_10,0.0,0
8,Tuesday,21,work_flow_4,File_26,0.0725284577245,2
3,Tuesday,13,work_flow_1,File_7,0.0,0
13,Tuesday,9,work_flow_3,File_18,0.0,0
7,Sunday,13,work_flow_1,File_6,0.0,0
8,Wednesday,5,work_flow_4,File_26,0.0722970681742,1
6,Wednesday,1,work_flow_1,File_9,0.0,0
13,Friday,21,work_flow_1,File_11,0.0,0
12,Friday,9,work_flow_4,File_29,0.11945454973,3
5,Sunday,21,work_flow_3,File_22,0.0,0
7,Monday,13,work_flow_2,File_17,0.0,0
5,Saturday,5,work_flow_4,File_25,0.199216991081,2
4,Tuesday,21,work_flow_4,File_25,0.073471866747,2
14,Saturday,17,work_flow_1,File_8,0.0,0
4,Thursday,1,work_flow_2,File_15,0.0291170589093,1
4,Friday,21,work_flow_3,File_23,0.00824995434482,1
11,Monday,5,work_flow_2,File_16,0.0,0
10,Saturday,5,work_flow_4,File_26,0.170732594105,1
3,Wednesday,1,work_flow_3,File_21,0.00205831845088,1
6,Sunday,17,work_flow_2,File_16,0.00253507597903,1
2,Sunday,21,work_flow_0,File_2,0.0644294472493,1
1,Thursday,13,work_flow_4,File_25,0.0779533436421,1
6,Sunday,9,work_flow_2,File_17,0.0,0
5,Tuesday,1,work_flow_2,File_17,0.00225512238132,1
5,Wednesday,17,work_flow_4,File_29,0.07396767931,1
14,Sunday,9,work_flow_0,File_3,0.0346123729135,1
1,Sunday,17,work_flow_0,File_1,0.0808091746951,1
10,Tuesday,17,work_flow_3,File_19,0.0,0
14,Sunday,1,work_flow_2,File_12,0.0,0
12,Saturday,21,work_flow_3,File_22,0.0,0
6,Thursday,1,work_flow_2,File_17,0.0297265882497,1
7,Sunday,21,work_flow_2,File_17,0.0,0
15,Friday,13,work_flow_1,File_9,0.0,0
8,Tuesday,13,work_flow_2,File_15,0.0,0
1,Monday,17,work_flow_0,File_2,0.159836689109,1
7,Tuesday,17,work_flow_4,File_27,0.074951441894,2
4,Monday,5,work_flow_1,File_6,0.161361459401,2
2,Thursday,1,work_flow_4,File_24,0.073429524427,1
12,Monday,5,work_flow_3,File_22,0.0,0
5,Sunday,13,work_flow_4,File_29,0.337395581001,2
12,Thursday,21,work_flow_0,File_0,0.140517602861,2
3,Saturday,17,work_flow_0,File_2,0.0812390706497,1
1,Saturday,13,work_flow_3,File_22,0.00432923877721,1
10,Thursday,1,work_flow_0,File_1,0.0709328778653,1
9,Wednesday,1,work_flow_2,File_15,0.0,0
6,Sunday,1,work_flow_1,File_8,0.0,0
1,Saturday,13,work_flow_3,File_23,0.00384792676724,1
7,Wednesday,5,work_flow_0,File_2,0.0735399625222,1
11,Monday,1,work_flow_2,File_17,0.0,0
8,Saturday,13,work_flow_4,File_25,0.301223672806,2
13,Friday,13,work_flow_1,File_8,0.0,0
15,Friday,17,work_flow_3,File_22,0.023334779791,1
9,Tuesday,1,work_flow_0,File_2,0.0781049330324,3
10,Wednesday,1,work_flow_1,File_10,0.0,0
9,Friday,17,work_flow_0,File_0,0.15971513189,3
5,Wednesday,21,work_flow_2,File_14,0.0,0
4,Friday,9,work_flow_1,File_11,0.0,0
11,Monday,5,work_flow_0,File_3,0.0749256465039,1
9,Thursday,13,work_flow_3,File_19,0.0207885661142,1
11,Friday,5,work_flow_0,File_2,0.0737360376522,2
1,Tuesday,21,work_flow_1,File_8,0.0,0
3,Sunday,9,work_flow_3,File_19,0.00322941785898,1
8,Sunday,21,work_flow_1,File_8,0.0,0
3,Sunday,21,work_flow_1,File_11,0.0,0
1,Tuesday,9,work_flow_0,File_2,0.0995211060291,3
2,Friday,1,work_flow_1,File_8,0.0,0
3,Saturday,1,work_flow_1,File_11,0.0,0
13,Tuesday,1,work_flow_3,File_20,0.0,0
14,Saturday,5,work_flow_1,File_6,0.0,0
3,Monday,1,work_flow_4,File_25,0.170643820199,2
11,Monday,1,work_flow_0,File_1,0.0284686737653,1
15,Thursday,13,work_flow_4,File_26,0.0860314956807,1
10,Friday,21,work_flow_4,File_26,0.0366837949823,1
11,Monday,9,work_flow_1,File_10,0.160723206211,2
8,Monday,5,work_flow_1,File_10,0.160228008321,2
14,Saturday,1,work_flow_0,File_4,0.0513039741183,1
13,Thursday,13,work_flow_4,File_25,0.0969205217726,1
1,Thursday,9,work_flow_0,File_3,0.0908425108798,1
14,Thursday,1,work_flow_3,File_18,0.0,0
2,Friday,21,work_flow_1,File_8,0.0,0
13,Sunday,21,work_flow_1,File_10,0.0,0
3,Tuesday,9,work_flow_4,File_27,0.120071528526,3
5,Thursday,1,work_flow_3,File_18,0.0,0
7,Saturday,9,work_flow_1,File_8,0.0,0
14,Monday,17,work_flow_3,File_21,0.0,0
1,Saturday,13,work_flow_2,File_13,0.0,0
14,Friday,13,work_flow_2,File_15,0.0457324382879,2
10,Saturday,17,work_flow_0,File_0,0.08006741588,1
13,Monday,17,work_flow_4,File_26,0.0784622352753,1
14,Tuesday,21,work_flow_1,File_7,0.0,0
1,Saturday,1,work_flow_0,File_2,0.0645757332035,1
15,Monday,21,work_flow_0,File_1,0.132623674909,1
14,Friday,9,work_flow_3,File_18,0.0179042354955,1
9,Tuesday,9,work_flow_3,File_20,0.0,0
1,Sunday,5,work_flow_4,File_26,0.176579452441,1
8,Thursday,17,work_flow_4,File_24,0.0698393246536,1
7,Wednesday,5,work_flow_4,File_24,0.071396268529,1
7,Wednesday,5,work_flow_3,File_20,0.0,0
7,Wednesday,1,work_flow_4,File_27,0.0721021553057,1
9,Thursday,13,work_flow_2,File_15,0.0582646703639,1
4,Thursday,9,work_flow_2,File_15,0.0587217760519,1
3,Wednesday,13,work_flow_1,File_10,0.0,0
14,Thursday,1,work_flow_0,File_5,0.0723044301044,1
7,Monday,13,work_flow_4,File_25,0.0903370493685,1
2,Sunday,9,work_flow_1,File_10,0.0,0
10,Tuesday,21,work_flow_2,File_17,0.0,0
1,Saturday,17,work_flow_0,File_1,0.0799836784337,1
4,Sunday,17,work_flow_0,File_0,0.0799633992498,1
12,Tuesday,13,work_flow_2,File_17,0.00164957531146,1
9,Friday,5,work_flow_2,File_16,0.0659846027784,2
8,Tuesday,21,work_flow_1,File_9,0.0,0
8,Friday,13,work_flow_4,File_25,0.0913810281184,2
14,Wednesday,1,work_flow_2,File_14,0.0,0
2,Sunday,1,work_flow_3,File_19,0.0,0
7,Monday,21,work_flow_3,File_22,0.0,0
13,Sunday,5,work_flow_3,File_22,0.0,0
12,Sunday,9,work_flow_0,File_4,0.0355155561188,1
15,Saturday,9,work_flow_4,File_25,0.502230844808,2
5,Friday,13,work_flow_2,File_12,0.058414696344,2
10,Monday,5,work_flow_3,File_22,0.0,0
11,Friday,1,work_flow_4,File_24,0.0731803286042,2
14,Monday,5,work_flow_4,File_26,0.073072684013,1
4,Sunday,5,work_flow_1,File_7,0.0,0
3,Thursday,1,work_flow_3,File_23,0.0,0
14,Monday,9,work_flow_1,File_6,0.158390824848,2
2,Wednesday,1,work_flow_0,File_0,0.0723005176891,1
8,Monday,5,work_flow_4,File_28,0.0701575535853,1
3,Sunday,9,work_flow_1,File_9,0.0,0
15,Saturday,21,work_flow_1,File_8,0.0,0
5,Monday,1,work_flow_3,File_21,0.0022419379781,1
6,Sunday,1,work_flow_0,File_5,0.0184057224102,1
5,Monday,21,work_flow_2,File_17,0.0,0
3,Wednesday,21,work_flow_0,File_1,0.138827929645,1
12,Saturday,13,work_flow_4,File_27,0.347679543995,2
3,Saturday,17,work_flow_3,File_19,0.0,0
3,Sunday,21,work_flow_4,File_28,0.181985255826,1
3,Saturday,9,work_flow_3,File_22,0.0,0
10,Friday,5,work_flow_0,File_2,0.0737360376522,2
13,Friday,9,work_flow_1,File_10,0.0,0
9,Thursday,9,work_flow_2,File_13,0.0593650239866,1
3,Tuesday,9,work_flow_0,File_4,0.100021826142,3
2,Sunday,13,work_flow_4,File_26,0.344222934924,2
5,Friday,21,work_flow_1,File_6,0.0,0
7,Friday,1,work_flow_4,File_28,0.073683836956,2
14,Monday,13,work_flow_3,File_22,0.00327350936233,1
14,Tuesday,1,work_flow_1,File_8,0.119295434122,4
10,Saturday,9,work_flow_4,File_29,0.49963862708,2
4,Thursday,1,work_flow_3,File_21,0.0,0
1,Tuesday,17,work_flow_4,File_24,0.0748136342638,2
3,Saturday,21,work_flow_1,File_11,0.0,0
11,Thursday,1,work_flow_0,File_3,0.0713563392502,1
1,Friday,9,work_flow_2,File_12,0.03703729595,1
2,Tuesday,9,work_flow_3,File_21,0.0,0
2,Monday,13,work_flow_3,File_21,0.0,0
2,Thursday,1,work_flow_0,File_3,0.0747454238109,1
4,Friday,13,work_flow_0,File_2,0.159602209948,3
6,Tuesday,17,work_flow_3,File_18,0.0,0
13,Wednesday,21,work_flow_1,File_9,0.0,0
12,Tuesday,13,work_flow_2,File_13,0.0,0
14,Thursday,1,work_flow_4,File_27,0.0705344026608,1
12,Tuesday,21,work_flow_3,File_23,0.0,0
9,Monday,13,work_flow_3,File_20,0.00353685079198,1
2,Thursday,13,work_flow_0,File_0,0.159516146955,2
14,Sunday,17,work_flow_1,File_6,0.0,0
2,Saturday,21,work_flow_1,File_10,0.0,0
11,Friday,17,work_flow_2,File_13,0.181653831928,4
14,Monday,13,work_flow_3,File_18,0.0,0
4,Saturday,13,work_flow_4,File_24,0.33287072433,2
2,Friday,13,work_flow_1,File_6,0.0192346616293,1
7,Sunday,17,work_flow_4,File_25,0.200129927408,2
12,Saturday,5,work_flow_4,File_28,0.169436084484,1
14,Thursday,5,work_flow_0,File_5,0.0740906518265,1
8,Friday,1,work_flow_1,File_9,0.0,0
13,Sunday,1,work_flow_4,File_29,0.202399340244,1
6,Monday,9,work_flow_1,File_7,0.160874982088,2
5,Tuesday,21,work_flow_1,File_11,0.0,0
9,Friday,21,work_flow_1,File_6,0.0,0
2,Tuesday,21,work_flow_0,File_1,0.29960944705,3
15,Tuesday,5,work_flow_3,File_18,0.0,0
10,Wednesday,1,work_flow_2,File_16,0.0,0
14,Saturday,17,work_flow_0,File_1,0.0799257098145,1
4,Monday,13,work_flow_3,File_21,0.00273170370142,1
5,Tuesday,9,work_flow_2,File_14,0.0,0
